0: {(city,=,"Iasi");(wind,<=,80)}
4113: {(rain,!=,3.3);(temp,>,13);(city,=,"Timisoara");(wind,>=,4)}
4118: {(temp,<,0);(city,=,"Brasov");(stationid,>,23);(direction,<,"NW")}
4120: {(temp,<,-2);(city,=,"Bucharest");(stationid,<=,87);(wind,<,21)}
4123: {(rain,<=,21.7);(temp,<=,20);(city,=,"Brasov");(stationid,<=,72)}
4283: {(rain,>=,5.6);(temp,>,19);(city,=,"Cluj")}
4125: {(rain,<,43.5);(city,<,"Craiova");(wind,!=,61)}
4285: {(city,=,"Constanta");(direction,!=,"E")}
3923: {(date,!=,15.08.2023);(temp,>=,9);(city,<,"Constanta");(stationid,>=,60);(direction,<,"SW")}
4128: {(temp,>=,-7);(city,=,"Constanta");(stationid,>,83);(wind,<,41)}
4290: {(rain,>,23.7);(city,=,"Bucharest");(stationid,<=,100)}
3924: {(rain,>=,22.0);(stationid,!=,6);(wind,<=,91);(direction,<=,"SW")}
4293: {(temp,>=,19);(city,=,"Constanta");(stationid,<,82);(wind,>=,21)}
4294: {(temp,>=,-6);(city,=,"Craiova");(stationid,>=,47);(wind,!=,28)}
4130: {(temp,!=,2);(city,>=,"Craiova")}
3925: {(rain,>=,20.3);(city,=,"Brasov");(wind,>,85)}
4301: {(temp,<=,11);(city,=,"Timisoara");(wind,!=,8)}
4132: {(temp,>=,4);(city,=,"Constanta")}
4134: {(city,=,"Bucharest");(stationid,<=,90)}
4302: {(temp,<=,-1);(city,<,"Constanta");(stationid,<,2);(direction,>,"S")}
4140: {(temp,!=,27);(city,=,"Timisoara");(wind,>=,21);(direction,<=,"NE")}
3928: {(rain,>=,45.6);(temp,>=,15);(city,>=,"Timisoara");(stationid,<=,67)}
4305: {(temp,>=,-1);(city,=,"Timisoara")}
4142: {(wind,<,1);(direction,>,"S")}
4307: {(rain,>,8.4);(city,=,"Cluj")}
4144: {(city,=,"Timisoara");(stationid,<=,18);(wind,<,83)}
3931: {(temp,>,-8);(city,=,"Brasov");(stationid,<=,17);(wind,<=,39)}
4313: {(city,<=,"Constanta")}
4321: {(temp,<=,-6);(city,=,"Iasi");(stationid,>,86)}
3932: {(rain,!=,44.6);(temp,!=,-6);(city,=,"Constanta")}
4145: {(rain,>,24.3);(temp,<=,0);(city,=,"Constanta");(wind,<,83)}
4322: {(rain,<=,37.4);(city,!=,"Iasi")}
4325: {(rain,!=,45.7);(city,<=,"Constanta")}
3934: {(rain,>=,30.0);(temp,>,23);(city,!=,"Constanta");(stationid,>=,15);(wind,>,22)}
4146: {(rain,>,49.2);(temp,<=,7);(city,=,"Bucharest");(wind,<=,39);(direction,<=,"SE")}
4330: {(rain,>=,36.5);(city,!=,"Iasi");(wind,>,81)}
4147: {(city,=,"Bucharest");(stationid,>=,71)}
4333: {(temp,<,10);(city,=,"Brasov");(stationid,<,59);(wind,<=,40)}
3935: {(city,>,"Brasov");(stationid,>,53);(wind,>=,79)}
4149: {(temp,<,5);(city,=,"Cluj");(stationid,<=,26)}
3938: {(temp,!=,16);(city,=,"Cluj");(stationid,>=,46);(direction,<,"W")}
4335: {(temp,>=,-1);(stationid,>=,49);(direction,>=,"NE")}
4150: {(temp,>=,1);(city,=,"Brasov");(wind,<,98)}
4336: {}
3946: {(date,>,09.10.2023);(city,=,"Constanta");(stationid,<=,79)}
4151: {(rain,<=,5.1);(temp,<,-4);(city,=,"Brasov");(wind,>,81)}
4337: {(rain,>,6.4);(city,<,"Timisoara")}
4338: {(temp,<,25);(city,=,"Constanta")}
3947: {(city,=,"Constanta")}
4153: {(temp,<,26);(city,=,"Craiova")}
3950: {(rain,<=,38.1);(city,>,"Bucharest");(stationid,>,55);(wind,<,70)}
4158: {}
4159: {(city,=,"Bucharest");(wind,!=,44);(direction,>,"NW")}
3953: {(city,>,"Cluj");(wind,<,7)}
4339: {(temp,>,26);(city,>=,"Cluj");(wind,<,31);(direction,!=,"SE")}
4161: {(city,<=,"Iasi");(stationid,>=,20)}
4163: {(temp,<=,-8);(city,=,"Constanta")}
4340: {(rain,!=,39.9);(stationid,>,3)}
3954: {(temp,!=,-7);(city,=,"Brasov");(wind,>,31)}
4165: {(city,=,"Craiova");(wind,<,42)}
4348: {(rain,>,26.7);(temp,!=,-2);(city,>,"Bucharest");(wind,>,18)}
3958: {(rain,>,11.9);(temp,<,-4);(city,>,"Constanta");(wind,>=,95)}
4349: {(rain,<,17.1);(city,=,"Craiova");(stationid,>=,73)}
3959: {(temp,!=,-6);(city,<=,"Iasi")}
4350: {(rain,>,46.1);(city,>,"Bucharest");(stationid,>,40)}
4176: {(city,!=,"Timisoara")}
4354: {(temp,>=,4);(city,=,"Timisoara");(wind,<=,8)}
3960: {(rain,<=,11.0);(city,=,"Timisoara");(stationid,>,6);(wind,>=,15)}
4183: {(temp,>,-4);(city,!=,"Brasov")}
4356: {(temp,>,2);(city,=,"Cluj");(direction,>,"W")}
4185: {(temp,!=,-3);(city,=,"Iasi");(wind,<,53);(direction,!=,"NW")}
3965: {(rain,>=,18.8);(city,=,"Constanta");(wind,<=,94)}
4369: {(rain,>,39.1);(city,!=,"Cluj");(wind,<=,5)}
4187: {(temp,>,8);(city,=,"Timisoara");(stationid,>,23);(wind,!=,12)}
4374: {(rain,>,15.2);(temp,>=,5);(city,<,"Bucharest");(stationid,!=,99);(wind,<,54)}
4188: {(rain,<=,32.0);(temp,>=,-9);(city,>=,"Timisoara")}
3968: {(rain,!=,17.0);(temp,>=,-7);(city,=,"Constanta");(direction,<=,"N")}
4194: {(temp,>,19);(city,=,"Timisoara");(stationid,<=,58);(wind,!=,41);(direction,>,"N")}
4377: {(rain,!=,21.0);(city,=,"Constanta");(wind,!=,94)}
3969: {(temp,<=,1);(city,=,"Iasi");(stationid,>,19);(wind,!=,40)}
4198: {(temp,!=,26);(wind,!=,58)}
4379: {(rain,!=,12.1);(temp,>,25);(city,=,"Iasi");(stationid,<,34);(direction,!=,"W")}
3971: {(city,=,"Iasi")}
4199: {(temp,>=,3);(city,=,"Timisoara")}
4382: {(rain,!=,28.7);(city,>=,"Craiova");(wind,<=,68)}
4202: {(rain,!=,8.0);(city,>,"Craiova");(wind,>=,50)}
4386: {(temp,!=,16);(city,<,"Iasi")}
3975: {(date,<=,07.05.2024);(city,=,"Constanta");(wind,>=,50)}
4208: {(temp,>=,9);(city,=,"Brasov")}
4389: {(rain,<,6.8);(city,<=,"Constanta");(stationid,>,82)}
3976: {(temp,>,1);(city,=,"Constanta");(wind,>=,32)}
4209: {(temp,<=,-6);(city,<=,"Bucharest");(stationid,!=,42);(wind,<,74)}
4390: {(rain,<,28.5);(temp,<=,18)}
4210: {(temp,!=,30);(city,<=,"Bucharest");(wind,!=,99)}
3978: {(temp,>,16);(city,<,"Craiova");(wind,!=,28)}
4395: {(city,!=,"Iasi");(wind,!=,11)}
4211: {(rain,>,42.0);(city,=,"Brasov");(wind,<,10)}
4402: {(temp,<=,-6);(city,=,"Iasi");(stationid,<=,27);(direction,!=,"W")}
3981: {(rain,!=,1.9);(temp,>=,9);(city,=,"Craiova")}
4213: {(city,=,"Timisoara");(stationid,>=,54);(wind,<=,47)}
4404: {(temp,<=,22);(city,=,"Cluj");(wind,<,19)}
4405: {(rain,<,2.6);(city,=,"Iasi")}
4408: {(rain,>,25.4);(temp,<=,15);(city,=,"Brasov");(wind,!=,12)}
4410: {(temp,!=,12);(city,<=,"Constanta");(wind,!=,60)}
4411: {(date,<,11.11.2024);(rain,!=,47.9);(city,=,"Craiova")}
4416: {(temp,<,7);(city,!=,"Brasov");(wind,!=,1)}
4425: {(city,=,"Timisoara");(stationid,<=,17)}
4217: {(city,=,"Brasov");(wind,>=,96)}
4426: {(rain,<=,17.9);(city,<=,"Cluj");(direction,>=,"S")}
4219: {(temp,>=,13);(city,=,"Timisoara")}
4427: {(city,>,"Iasi");(wind,<,87)}
3986: {(temp,!=,-1);(city,=,"Constanta")}
4220: {(rain,<=,24.4);(city,!=,"Constanta");(wind,>,42)}
4429: {(city,=,"Brasov");(wind,!=,25)}
4221: {(city,=,"Cluj")}
3987: {(temp,<=,10);(city,<=,"Craiova");(wind,>=,71)}
4430: {(temp,>,16);(stationid,>,19);(wind,<,98)}
4222: {(rain,>,16.1);(city,!=,"Timisoara");(wind,!=,42);(direction,>,"SW")}
3988: {(rain,!=,10.4);(temp,<=,27);(city,=,"Craiova")}
4223: {(rain,>=,11.6);(temp,<=,3);(city,>,"Craiova");(wind,<=,24)}
4437: {(rain,<,13.3);(temp,<=,17);(city,<,"Bucharest");(wind,>,48)}
4224: {(rain,>,39.4);(temp,!=,-9);(city,=,"Timisoara")}
3992: {(rain,<=,8.6);(city,=,"Bucharest");(wind,<=,0)}
4440: {(temp,!=,-8);(city,>=,"Craiova");(stationid,!=,31);(direction,!=,"S")}
4226: {(temp,<,18);(city,<=,"Constanta");(wind,>,2)}
3995: {(temp,!=,-1);(city,=,"Constanta")}
4455: {(date,!=,03.05.2023);(city,=,"Constanta");(wind,<=,94)}
4229: {(rain,>=,3.9);(city,<,"Cluj");(stationid,<=,2);(wind,<=,98)}
4456: {(temp,<=,-2);(city,!=,"Brasov");(wind,!=,41)}
3997: {(temp,>,14);(city,=,"Cluj")}
4233: {(date,<=,15.11.2024);(rain,<,30.9);(city,=,"Iasi");(stationid,<=,81);(wind,<,90)}
4457: {(date,>,08.04.2023);(rain,>,28.5);(temp,>,14);(city,>=,"Bucharest")}
4003: {(date,!=,16.07.2024);(temp,>,17);(stationid,!=,39);(wind,<,5)}
4234: {(rain,<=,10.9);(city,>,"Bucharest")}
4458: {(city,>=,"Iasi");(stationid,<,4)}
4235: {(rain,<,29.6);(temp,<,-6);(city,=,"Craiova");(stationid,<,1)}
4461: {(rain,<,30.9);(city,=,"Iasi")}
4004: {(temp,!=,30);(city,=,"Bucharest");(wind,>=,58)}
4241: {(city,=,"Timisoara");(stationid,!=,96)}
4463: {(rain,>=,43.3);(city,=,"Timisoara");(wind,<,64)}
4016: {(rain,<=,34.2);(city,=,"Timisoara");(stationid,!=,80)}
4242: {(rain,>=,49.5);(stationid,!=,55);(wind,<,48)}
4244: {(temp,>=,-1);(city,>=,"Timisoara");(stationid,<,83)}
4019: {(rain,>,8.5);(city,=,"Brasov")}
4248: {(rain,>,42.7);(city,=,"Bucharest")}
4465: {(rain,>,45.1);(temp,!=,9);(city,=,"Bucharest")}
4021: {(rain,<,44.2);(city,=,"Brasov");(wind,>=,87);(direction,<,"SW")}
4250: {(rain,<=,8.3);(temp,<,-1);(city,=,"Brasov");(stationid,<,83);(wind,>,60);(direction,>=,"SE")}
4471: {(rain,>,29.2);(city,=,"Timisoara");(wind,>=,97)}
4253: {(city,=,"Timisoara");(stationid,!=,76)}
4472: {(date,>=,10.08.2024);(city,=,"Bucharest")}
4254: {(rain,<=,43.8);(temp,<=,1);(stationid,<=,92);(wind,<=,5)}
4473: {(city,=,"Cluj");(wind,>=,22)}
4024: {(rain,<,3.1);(temp,<=,-1);(city,=,"Bucharest");(stationid,>=,7)}
4475: {(temp,>=,2);(city,=,"Constanta")}
4255: {(wind,>,63);(direction,<,"E")}
4025: {(temp,<=,15);(city,=,"Constanta");(direction,>,"NW")}
4477: {(temp,>=,8);(city,=,"Bucharest");(stationid,!=,98)}
4032: {(temp,>,0);(city,=,"Cluj");(wind,<,90)}
4479: {(rain,<=,19.0);(temp,<,1);(city,=,"Cluj");(wind,>,81)}
4480: {(city,=,"Constanta");(stationid,>=,77);(wind,<=,5)}
4482: {(temp,>=,-9);(city,=,"Timisoara")}
4257: {(city,=,"Timisoara");(wind,<=,69)}
4487: {(rain,>=,20.0);(temp,!=,23);(city,>=,"Iasi");(stationid,>=,67);(wind,>,30)}
4489: {(rain,>,12.7);(temp,<=,28);(city,<,"Brasov");(stationid,<=,14);(wind,!=,80)}
4260: {(city,=,"Cluj")}
4034: {(city,<=,"Bucharest");(wind,<,26)}
4490: {(city,=,"Timisoara");(direction,>=,"SE")}
4263: {(rain,!=,49.3);(city,=,"Constanta");(stationid,>=,65)}
4036: {(temp,!=,-2);(city,=,"Constanta");(stationid,>=,70)}
4264: {(rain,<,21.5);(temp,!=,18);(city,=,"Bucharest");(wind,>,4);(direction,>,"SW")}
4491: {(rain,!=,6.9);(temp,<,26);(city,=,"Constanta")}
4037: {(temp,<,20);(city,=,"Brasov");(stationid,<=,67)}
4493: {(rain,>,28.8);(city,=,"Craiova");(stationid,>=,9);(wind,<,30)}
4265: {(city,=,"Craiova")}
4496: {(rain,>=,42.0);(wind,>=,13)}
4042: {(rain,!=,13.5);(temp,<,-7);(city,=,"Bucharest");(direction,>=,"NW")}
4268: {(city,>,"Constanta");(wind,>=,13)}
4497: {(city,=,"Bucharest");(stationid,<=,60);(wind,>=,79)}
4043: {(temp,!=,28);(city,>=,"Constanta");(stationid,>=,51)}
4269: {(rain,!=,40.0);(city,<,"Timisoara");(wind,<,70)}
4046: {(rain,!=,37.0);(temp,!=,-1);(city,=,"Timisoara");(stationid,>=,100)}
4499: {(city,=,"Iasi");(stationid,<=,34)}
4273: {(temp,<,27);(city,=,"Bucharest")}
4049: {(rain,!=,14.5);(city,>=,"Constanta")}
4501: {(rain,!=,9.9);(city,=,"Cluj");(stationid,>=,76);(wind,!=,51)}
4502: {(date,!=,03.09.2023);(rain,<,4.0);(city,=,"Constanta")}
4050: {(temp,>=,2);(city,=,"Bucharest");(wind,>,94)}
4276: {(city,=,"Brasov");(wind,<,75)}
4051: {(temp,>=,-3);(city,=,"Cluj");(stationid,<,58)}
4503: {(temp,<=,28);(city,=,"Iasi");(wind,<,0)}
4052: {(rain,<=,9.3);(temp,>=,10);(city,=,"Constanta");(wind,>,6)}
4053: {(city,=,"Bucharest");(stationid,>=,30);(wind,!=,99)}
4280: {(rain,>,46.5);(temp,<=,24);(city,=,"Cluj");(stationid,>,16);(wind,>=,93);(direction,!=,"NE")}
4054: {(rain,<=,11.5);(temp,!=,4);(city,=,"Bucharest")}
4287: {(city,!=,"Timisoara");(stationid,<=,18);(wind,>=,99)}
4057: {(city,=,"Cluj")}
4504: {(temp,>,-3);(city,=,"Brasov")}
4507: {(city,=,"Bucharest");(wind,<=,42)}
4288: {(date,<,15.05.2023);(rain,>,27.7);(city,<,"Craiova")}
4059: {(temp,<=,2);(city,=,"Bucharest");(wind,>=,91)}
4509: {(rain,<,22.8);(temp,>=,0);(city,=,"Bucharest");(wind,<,49)}
4295: {(rain,>=,27.4);(temp,<,30);(city,=,"Iasi");(wind,>=,54)}
4510: {(rain,<=,26.0);(temp,>,23);(city,=,"Craiova")}
4297: {(rain,!=,32.2);(temp,>=,16);(city,=,"Craiova");(wind,>=,40);(direction,>,"SE")}
4511: {(temp,>=,11);(city,=,"Bucharest");(wind,<=,47)}
4513: {(city,=,"Craiova");(wind,<,11)}
4517: {(temp,<=,-7);(city,=,"Iasi");(wind,>,36)}
4519: {(rain,>,7.8);(temp,<,8);(city,<,"Timisoara");(stationid,<=,64);(wind,<=,54)}
4526: {(city,>,"Craiova");(direction,<=,"N")}
4527: {(rain,>=,29.6);(city,>,"Craiova");(wind,>=,37)}
4299: {(temp,>=,6);(city,=,"Cluj")}
4064: {(temp,<,14);(city,<,"Timisoara")}
4528: {(rain,<=,38.2);(city,=,"Brasov");(stationid,!=,17);(direction,>=,"E")}
4300: {(rain,>,33.4);(temp,<=,5);(city,=,"Iasi");(wind,>=,37)}
4529: {(city,=,"Craiova");(stationid,!=,85)}
4065: {(rain,>,30.6);(city,>=,"Constanta")}
4303: {(city,=,"Bucharest");(direction,>,"NE")}
4066: {(temp,>,11);(city,=,"Timisoara");(stationid,<,74)}
4530: {(rain,<=,10.5);(temp,<,-9);(city,=,"Timisoara");(direction,<,"SE")}
4531: {(temp,>,21);(city,=,"Craiova");(stationid,<=,46)}
4067: {(temp,<=,-8);(city,=,"Constanta")}
4304: {(city,!=,"Timisoara")}
4538: {(rain,<=,19.7);(temp,>=,-3);(city,<=,"Brasov");(wind,>=,10)}
4310: {(rain,>,38.7);(temp,>,7);(city,=,"Iasi")}
4068: {(rain,!=,15.3);(temp,<,7);(city,>=,"Constanta");(wind,>=,72)}
4539: {(temp,!=,-5);(city,<,"Cluj")}
4314: {(rain,>=,13.7);(temp,<,24);(city,=,"Iasi");(direction,>=,"S")}
4315: {(rain,<,24.2);(temp,!=,27);(city,<=,"Timisoara")}
4542: {(rain,<,45.8);(temp,!=,18);(city,=,"Constanta")}
4074: {(temp,<=,5);(city,=,"Cluj");(wind,<=,56);(direction,!=,"SW")}
4323: {(temp,>=,-5);(city,=,"Cluj")}
4545: {(rain,<,40.8);(city,=,"Constanta");(wind,!=,24);(direction,>=,"NE")}
4548: {(temp,<,15);(city,=,"Iasi");(stationid,>,66);(direction,<,"NW")}
4076: {(city,=,"Constanta")}
4324: {(rain,>,39.1);(temp,!=,11);(city,=,"Iasi");(wind,!=,78)}
4550: {(rain,!=,40.9);(wind,>=,66)}
4079: {(temp,>,-8);(city,<,"Craiova");(wind,>=,79)}
4326: {(city,>,"Bucharest");(stationid,<,53);(wind,<=,18)}
4327: {(rain,<,35.4);(temp,!=,-7);(city,=,"Timisoara")}
4551: {(temp,<,20);(city,=,"Brasov");(direction,>=,"SE")}
4080: {(date,!=,28.07.2024);(city,=,"Iasi");(wind,!=,59);(direction,>,"SE")}
4328: {(rain,!=,37.7);(temp,<,29);(stationid,!=,29)}
4329: {(city,<=,"Iasi")}
4556: {(rain,>=,21.7);(temp,<=,7);(city,=,"Brasov");(wind,<,52)}
4082: {(rain,<,43.5);(temp,<,4);(city,!=,"Brasov");(stationid,>=,29);(wind,>=,66)}
4334: {(rain,!=,46.4);(temp,!=,5);(city,=,"Iasi");(direction,<,"W")}
4085: {(date,!=,30.12.2024);(temp,<=,24);(wind,>,41)}
4342: {(temp,>=,26);(city,<,"Timisoara")}
4346: {(temp,!=,27);(stationid,!=,80)}
4086: {(temp,>=,17)}
4351: {(date,>=,16.05.2023);(temp,>=,1);(city,=,"Brasov");(stationid,<,86);(wind,!=,51);(direction,<=,"NW")}
4087: {(temp,<,-5);(city,=,"Bucharest")}
4357: {(rain,!=,7.2);(city,!=,"Brasov");(wind,>=,37)}
4559: {(temp,<=,8);(city,=,"Bucharest");(wind,>=,58)}
4358: {(rain,>,49.1);(temp,<=,20);(city,>=,"Timisoara")}
4359: {(date,!=,26.02.2025);(temp,>=,9);(city,=,"Constanta")}
4093: {(rain,!=,20.9);(city,>,"Cluj");(stationid,>=,100);(wind,>,61)}
4564: {(city,=,"Bucharest");(wind,<,89)}
4095: {(temp,<,15);(city,<,"Timisoara")}
4098: {(rain,>,34.7);(temp,>=,18);(city,=,"Timisoara");(wind,<,46);(direction,>,"NW")}
4568: {(temp,<=,-4);(city,=,"Cluj");(stationid,>,72);(direction,<,"NE")}
4099: {(rain,<,34.6);(temp,!=,10);(city,=,"Timisoara");(stationid,>=,38);(direction,<,"W")}
4362: {(rain,<,18.7);(temp,>,-3);(stationid,<=,62)}
4103: {(date,<,21.07.2023);(city,=,"Constanta");(stationid,>=,99)}
4364: {(rain,<=,0.6);(temp,>,22);(city,=,"Craiova");(wind,<=,70)}
4106: {(rain,!=,42.6);(wind,>=,71)}
4365: {(stationid,<=,14);(wind,!=,98)}
4112: {(date,>,16.03.2025);(rain,<=,9.5);(temp,>=,1);(city,=,"Craiova")}
4572: {(rain,<=,13.2);(city,=,"Constanta")}
4116: {(temp,<=,29)}
4366: {(date,<,17.02.2024);(temp,>,7);(city,=,"Craiova");(stationid,<,12)}
4117: {(city,!=,"Cluj")}
4119: {(city,=,"Timisoara");(stationid,!=,21);(wind,<=,78)}
4367: {(temp,<=,25);(city,=,"Iasi");(wind,>=,38)}
4368: {(temp,<=,16);(city,=,"Brasov")}
4122: {(rain,>,8.3);(city,=,"Timisoara");(stationid,>,33);(wind,!=,15)}
4124: {(temp,<,12);(city,=,"Craiova");(stationid,<,15);(wind,!=,9)}
4577: {(rain,>=,4.9);(temp,<=,-3);(city,=,"Timisoara");(wind,<,74)}
4126: {(temp,!=,6);(city,=,"Brasov");(wind,>=,23);(direction,<=,"E")}
4370: {(rain,!=,19.6);(temp,>,25);(city,!=,"Brasov")}
4384: {(temp,<,10);(city,!=,"Brasov");(stationid,<,21);(wind,<=,80);(direction,<,"S")}
4129: {(rain,<=,17.6);(city,=,"Bucharest")}
4131: {(temp,!=,25);(city,=,"Iasi");(stationid,<=,85);(wind,!=,7)}
4391: {(city,=,"Constanta");(direction,!=,"SW")}
4392: {(rain,>=,49.6);(stationid,<=,22);(wind,>=,2);(direction,<=,"S")}
4397: {(temp,<,1);(city,=,"Bucharest")}
4133: {(temp,>=,-2);(city,>=,"Constanta");(wind,>,96)}
4136: {(rain,!=,5.2);(city,!=,"Iasi");(stationid,>,31);(direction,>,"N")}
4399: {(rain,<=,33.9);(temp,<=,-5);(city,!=,"Brasov");(wind,<,2);(direction,>=,"NW")}
4400: {(rain,>,2.3);(city,=,"Iasi")}
4137: {(date,<,13.07.2024);(rain,!=,28.7);(temp,!=,17);(city,=,"Timisoara");(stationid,!=,55);(wind,!=,42)}
4409: {(wind,<=,95)}
4415: {(rain,<,49.7);(city,=,"Craiova")}
4139: {(city,=,"Timisoara");(stationid,>=,42);(direction,!=,"W")}
4578: {(city,=,"Timisoara")}
4423: {(wind,!=,5)}
4148: {(rain,<=,18.0);(city,=,"Craiova");(wind,>=,49);(direction,<,"W")}
4428: {(temp,!=,14);(city,=,"Timisoara");(stationid,!=,72);(wind,!=,80)}
4580: {(city,=,"Craiova")}
4583: {(rain,<,27.7);(temp,<=,-5);(city,=,"Craiova")}
4431: {(rain,<,47.0);(temp,<=,14);(city,<=,"Iasi");(wind,<=,66)}
4155: {(date,>=,11.12.2024);(rain,<,13.1);(temp,<,-6);(city,>=,"Timisoara");(wind,<,2)}
4156: {(date,!=,10.04.2023);(city,<,"Cluj");(direction,>=,"SE")}
4157: {(rain,!=,24.6);(city,=,"Brasov");(stationid,>=,55);(wind,!=,16)}
4164: {(rain,!=,31.9);(city,<=,"Cluj");(wind,>,56)}
4585: {(date,<,13.01.2023);(rain,!=,29.3);(temp,>,18);(city,=,"Constanta");(wind,>,27);(direction,>=,"N")}
4166: {(city,=,"Cluj");(stationid,<=,39)}
4168: {(city,=,"Constanta");(stationid,>=,7);(wind,>=,0);(direction,>=,"S")}
4586: {(temp,>,30);(city,<,"Iasi");(wind,<,20)}
4433: {(date,!=,23.10.2024);(rain,<=,35.5);(city,=,"Bucharest");(wind,>=,57)}
4170: {(temp,>,0);(city,=,"Iasi");(stationid,<=,29);(wind,>=,90);(direction,<,"N")}
4171: {(temp,<,-6);(city,>,"Iasi");(wind,<,82)}
4434: {(rain,<=,14.5);(temp,<,8);(city,=,"Bucharest");(wind,>,67);(direction,>=,"W")}
4590: {(temp,>=,17);(city,!=,"Iasi");(wind,!=,46)}
4172: {(temp,>=,18);(stationid,<,46);(direction,>=,"SE")}
4591: {(temp,>,0);(city,<=,"Iasi");(stationid,>,13)}
4436: {(date,<=,21.02.2025);(city,=,"Constanta");(wind,>,39);(direction,<,"S")}
4175: {(rain,>,34.0);(city,=,"Constanta");(wind,<,12)}
4593: {(city,=,"Timisoara");(wind,>=,93)}
4438: {(rain,!=,36.0);(temp,>,28);(city,=,"Constanta");(direction,>,"SE")}
4178: {(city,=,"Timisoara");(stationid,>,60)}
4439: {(rain,!=,30.9);(city,=,"Craiova");(wind,<,73);(direction,<=,"S")}
4594: {(rain,<,21.6);(city,=,"Constanta");(stationid,!=,14)}
4179: {(temp,!=,19);(city,>=,"Iasi");(stationid,>,25)}
4443: {(city,=,"Brasov");(wind,!=,50)}
4598: {(temp,>,27);(city,<,"Iasi")}
4181: {(rain,<,9.4);(city,<,"Cluj");(wind,<=,90)}
4604: {(date,>=,13.04.2023);(city,=,"Iasi");(wind,>=,90)}
4444: {(rain,>=,48.7);(temp,>,6);(city,>=,"Cluj")}
4186: {(rain,!=,12.1);(city,=,"Cluj");(wind,<=,84)}
4446: {(rain,>=,45.9);(temp,>,16);(city,<,"Timisoara")}
4447: {(city,=,"Iasi")}
4190: {(temp,<,16);(city,=,"Iasi")}
4606: {(temp,>=,4);(wind,!=,40);(direction,>,"NW")}
4450: {(temp,>,8);(city,=,"Brasov");(stationid,<,62);(wind,<=,30)}
4451: {(rain,!=,18.3);(temp,!=,1);(city,=,"Constanta");(wind,!=,28)}
4193: {(temp,!=,3);(city,=,"Timisoara")}
4608: {(temp,<=,-4);(city,=,"Cluj");(wind,<=,40)}
4453: {(rain,<,45.9);(temp,<=,-5);(city,=,"Iasi")}
4195: {(city,=,"Brasov");(stationid,<=,99)}
4196: {(temp,!=,15);(city,=,"Iasi")}
4197: {(rain,<,30.0);(temp,<,14);(city,=,"Cluj")}
4460: {(rain,!=,44.7);(temp,<,8);(city,=,"Cluj");(stationid,<=,83)}
4610: {(rain,<,49.6);(temp,<=,6);(city,=,"Timisoara");(wind,>,57)}
4200: {(date,<=,04.05.2025);(temp,>,-6);(city,=,"Cluj");(stationid,>,82);(wind,>=,46)}
4468: {(rain,>=,35.2);(temp,<,16);(city,=,"Bucharest")}
4204: {(temp,>=,-2);(stationid,!=,88);(wind,!=,9);(direction,!=,"NW")}
4469: {(temp,>,21);(city,!=,"Brasov");(stationid,>=,86)}
4617: {(rain,>,16.1);(city,>=,"Timisoara");(stationid,<,56)}
4207: {(city,=,"Iasi")}
4470: {(date,!=,28.12.2023);(temp,>,14)}
4626: {(stationid,>,78);(wind,<=,22);(direction,<,"SW")}
4212: {(temp,<=,17);(city,=,"Cluj");(stationid,<=,39)}
4627: {(rain,<=,32.0);(temp,!=,8);(stationid,!=,69);(direction,!=,"NE")}
4214: {(date,!=,08.12.2024);(temp,>,7);(city,=,"Timisoara");(wind,<,84)}
4474: {(rain,<,29.0);(city,=,"Timisoara");(stationid,>,39);(direction,>,"W")}
4215: {(temp,<,26);(city,=,"Timisoara");(wind,>=,48)}
4631: {(rain,>,5.6);(temp,>=,-1);(city,=,"Craiova");(wind,>=,8)}
4216: {(temp,>,-5);(city,=,"Brasov")}
4476: {(temp,>=,16);(city,=,"Bucharest");(wind,>=,27)}
4632: {(temp,<=,5);(city,=,"Cluj")}
4633: {(rain,<,8.2);(temp,<,16);(city,=,"Bucharest")}
4481: {(rain,!=,26.1);(city,<,"Bucharest");(stationid,!=,72);(wind,!=,49)}
4225: {(rain,>,31.2);(temp,>=,7);(city,=,"Iasi")}
4227: {(rain,<,36.3);(temp,>,10);(city,=,"Brasov")}
4228: {(rain,<=,25.9);(temp,<=,13);(city,=,"Iasi")}
4484: {(rain,<,41.6);(city,=,"Timisoara")}
4231: {(city,=,"Cluj");(direction,>,"S")}
4488: {(temp,<,2);(city,=,"Craiova");(stationid,>=,85);(wind,<=,79);(direction,<=,"E")}
4237: {(rain,>,45.1);(temp,<,23);(city,=,"Iasi")}
4492: {(rain,>=,16.5);(city,=,"Craiova")}
4238: {(rain,!=,27.7);(temp,>=,-2);(city,=,"Constanta");(wind,>,74);(direction,<=,"NE")}
4239: {(rain,>=,12.3);(city,=,"Brasov");(wind,<,25)}
4495: {(rain,<=,24.8);(temp,<,7);(city,=,"Bucharest")}
4240: {(city,<=,"Timisoara");(direction,>,"SE")}
4247: {(date,>=,28.07.2024);(city,<=,"Brasov");(wind,>,48);(direction,!=,"SW")}
4505: {(rain,>=,30.2);(city,=,"Cluj")}
4637: {(date,<,20.10.2024);(temp,!=,11);(city,=,"Timisoara")}
4251: {(rain,>=,9.7);(temp,<=,3);(city,=,"Bucharest");(stationid,>,85);(direction,>,"SE")}
4506: {(rain,>=,21.7);(city,=,"Craiova")}
